"timestamp","session_id","action","version","payload"
"2033-09-12 05:53:59","1f719c31-3d31-4614-8d82-7cbd91cccf81","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.79 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"", ""locale"":""en-US"", ""referrer"":""https://www.kike.io"", ""pathname"":""/blog-posts/data-market-whitebox-replaces-4-data-stack-tools-with-tinybird"", ""href"":""https://www.tinybird.co/blog-posts/data-market-whitebox-replaces-4-data-stack-tools-with-tinybird""}"
"2033-09-12 05:53:59","1aab6798-d030-4b78-8d83-d72c1a88ae0f","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""IL"", ""referrer"":""https://www.google.com"", ""pathname"":""/blog-posts/tips-5-adding-and-subtracting-intervals"", ""href"":""https://www.tinybird.co/blog-posts/tips-5-adding-and-subtracting-intervals""}"
"2033-09-12 05:53:59","e54a3b53-6b41-496d-8c2a-e9aa550911d0","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:53:59","10dbab06-8910-49d5-915f-e63c181b7132","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""GB"", ""referrer"":""https://www.facebook.com"", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:53:59","088db413-cb9d-4482-8f0f-8e15577a89a3","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.79 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"", ""locale"":""en-US"", ""referrer"":""https://www.kike.io"", ""pathname"":""/blog-posts/data-market-whitebox-replaces-4-data-stack-tools-with-tinybird"", ""href"":""https://www.tinybird.co/blog-posts/data-market-whitebox-replaces-4-data-stack-tools-with-tinybird""}"
"2033-09-12 05:53:59","488b4c0f-649f-487e-95aa-b2d7b21054d5","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:103.0) Gecko/20100101 Firefox/103.0"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:53:59","703a679d-3a6a-4a32-a751-4c4baf561980","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 13) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.118 Mobile Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.yandex.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:53:59","637c0490-7cb3-45ae-b43f-d90bc14b91bc","page_hit","1","{ ""user-agent"":""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/104.0.5112.79 Safari/537.36"", ""locale"":""en-US"", ocation"":""IT"", ""referrer"":""https://www.hn.com"", ""pathname"":""/guide/fine-tuning-csvs-for-fast-ingestion"", ""href"":""https://www.tinybird.co/guide/fine-tuning-csvs-for-fast-ingestion""}"
"2033-09-12 05:53:59","81e51cf5-feed-4086-9a7c-35ef971ac927","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 13) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.118 Mobile Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.yandex.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:54:00","76f1738f-e511-4674-b308-59226e82b6d5","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""IL"", ""referrer"":""https://www.google.com"", ""pathname"":""/blog-posts/tips-5-adding-and-subtracting-intervals"", ""href"":""https://www.tinybird.co/blog-posts/tips-5-adding-and-subtracting-intervals""}"
"2033-09-12 05:54:00","5abea304-2b06-4cb2-b67d-a5643e007926","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:103.0) Gecko/20100101 Firefox/103.0"", ""locale"":""en-GB"", ""location"":""ES"", ""referrer"":"""", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:54:00","39c4446e-df61-4e09-af7e-626acd7e52d1","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:54:00","df9893a4-450f-4a24-9bf5-219d931d07df","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"", ""locale"":""es-ES"", ""location"":""ES"", ""referrer"":""https://www.twitter.com"", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:54:00","b02cc4eb-7215-4a23-b7b2-6dc5078cb05b","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""GB"", ""referrer"":""https://www.facebook.com"", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:54:00","484b7de1-0150-4813-93aa-c4c76bdb1a25","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 13) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.118 Mobile Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.yandex.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:54:00","c679bde1-42df-40e5-8b1d-87d46fc6660f","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""IL"", ""referrer"":""https://www.google.com"", ""pathname"":""/blog-posts/tips-5-adding-and-subtracting-intervals"", ""href"":""https://www.tinybird.co/blog-posts/tips-5-adding-and-subtracting-intervals""}"
"2033-09-12 05:54:00","4c982031-987c-4978-baf7-bad7b13b6c17","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:54:00","41aaec0f-f572-44d4-bf1b-2e2988c3a5e3","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 13; SM-A102U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.118 Mobile Safari/537.36"", ""locale"":""en-US"", ""location"":""FR"", ""referrer"":""https://www.github.com"", ""pathname"":""/pricing"", ""href"":""https://www.tinybird.co/pricing""}"
"2033-09-12 05:54:00","302ac260-890e-4a4e-ab91-3159e247249c","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""CH"", ""referrer"":""https://www.qq.ch"", ""pathname"":""guides"", ""href"":""https://www.tinybird.co/guides""}"
"2033-09-12 05:54:01","70eb68d9-5a6c-4528-8b29-c46b45f78c49","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:103.0) Gecko/20100101 Firefox/103.0"", ""locale"":""en-GB"", ""location"":""ES"", ""referrer"":"""", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:54:01","55e58a9d-12f4-4f8b-9d62-cd6cab8398b2","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:54:01","c687c77e-95e3-4faa-9d43-620c59aecced","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""IL"", ""referrer"":""https://www.google.com"", ""pathname"":""/blog-posts/tips-5-adding-and-subtracting-intervals"", ""href"":""https://www.tinybird.co/blog-posts/tips-5-adding-and-subtracting-intervals""}"
"2033-09-12 05:54:01","9621e6e0-d659-4669-a8f7-fc729cbccece","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:54:01","f627c2a9-6c5a-4fd0-a592-616e1f33bd6b","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 13; SM-A102U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.118 Mobile Safari/537.36"", ""locale"":""en-US"", ""location"":""FR"", ""referrer"":""https://www.github.com"", ""pathname"":""/pricing"", ""href"":""https://www.tinybird.co/pricing""}"
"2033-09-12 05:54:01","0f1b31fd-1b9b-458a-86df-7d166e5918bd","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 13; SM-A102U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.118 Mobile Safari/537.36"", ""locale"":""en-US"", ""location"":""FR"", ""referrer"":""https://www.github.com"", ""pathname"":""/pricing"", ""href"":""https://www.tinybird.co/pricing""}"
"2033-09-12 05:54:01","d7631b44-0b06-402e-a78f-826437b59389","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:103.0) Gecko/20100101 Firefox/103.0"", ""locale"":""en-GB"", ""location"":""ES"", ""referrer"":"""", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:54:01","070fdfa8-d56d-4f5b-b683-ae978f1563f5","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:103.0) Gecko/20100101 Firefox/103.0"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:54:01","04ae8133-5591-4e84-b7df-057cb5016ffe","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""GB"", ""referrer"":""https://www.facebook.com"", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:54:01","6fbfbc7f-8dc8-43d7-a6b8-ed8ca0eb9008","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.tinybird.co/why-tinybird"", ""pathname"":""/pricing"", ""href"":""https://www.tinybird.co/pricing""}"
"2033-09-12 05:54:02","7f3dcc3c-7d87-4e0b-9f38-78a0ee0b8613","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:54:02","87a42f39-0d40-4a6f-b8e6-57d7178688b4","page_hit","1","{ ""user-agent"":""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/104.0.5112.79 Safari/537.36"", ""locale"":""en-US"", ocation"":""IT"", ""referrer"":""https://www.hn.com"", ""pathname"":""/guide/fine-tuning-csvs-for-fast-ingestion"", ""href"":""https://www.tinybird.co/guide/fine-tuning-csvs-for-fast-ingestion""}"
"2033-09-12 05:54:02","90bdd28a-dc59-494a-9c5b-a5d487f46dd9","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:54:02","b4f30cb7-4a47-4a8d-a977-e44d8d54dbea","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""CH"", ""referrer"":""https://www.qq.ch"", ""pathname"":""guides"", ""href"":""https://www.tinybird.co/guides""}"
"2033-09-12 05:54:02","55af95a5-fc66-42c6-b756-b23391d1678e","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""CH"", ""referrer"":""https://www.qq.ch"", ""pathname"":""guides"", ""href"":""https://www.tinybird.co/guides""}"
"2033-09-12 05:54:02","b575c23b-927c-49a1-9203-04fb0247581d","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 13; SM-A102U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.118 Mobile Safari/537.36"", ""locale"":""en-US"", ""location"":""FR"", ""referrer"":""https://www.github.com"", ""pathname"":""/pricing"", ""href"":""https://www.tinybird.co/pricing""}"
"2033-09-12 05:54:02","ef35d40c-ecf2-460d-b886-424cd5744ac2","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 13; SM-A102U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.118 Mobile Safari/537.36"", ""locale"":""en-US"", ""location"":""FR"", ""referrer"":""https://www.github.com"", ""pathname"":""/pricing"", ""href"":""https://www.tinybird.co/pricing""}"
"2033-09-12 05:54:02","5c7d8a6b-af90-4ed5-a719-73823fc2e0b1","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 13; SM-A102U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.118 Mobile Safari/537.36"", ""locale"":""en-US"", ""location"":""FR"", ""referrer"":""https://www.github.com"", ""pathname"":""/pricing"", ""href"":""https://www.tinybird.co/pricing""}"
"2033-09-12 05:54:02","33705843-0f9c-433d-9cfb-05eb059e5243","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:54:02","19e3efce-156c-487c-850d-e87a20b5a7b1","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""CH"", ""referrer"":""https://www.qq.ch"", ""pathname"":""guides"", ""href"":""https://www.tinybird.co/guides""}"
"2033-09-12 05:54:03","9d258605-56b7-47c7-b537-6e65697eeb2d","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.tinybird.co/why-tinybird"", ""pathname"":""/pricing"", ""href"":""https://www.tinybird.co/pricing""}"
"2033-09-12 05:54:03","29b04625-5e80-43dd-b87b-f2d9d21bc083","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:103.0) Gecko/20100101 Firefox/103.0"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:54:03","5d7fc39b-9a7f-4842-b8a1-b2dbbf5f1f6b","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 13) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.118 Mobile Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.yandex.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:54:03","e99ff0f9-6857-4af6-a6f8-6cf72f7cc8b7","page_hit","1","{ ""user-agent"":""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/104.0.5112.79 Safari/537.36"", ""locale"":""en-US"", ocation"":""IT"", ""referrer"":""https://www.hn.com"", ""pathname"":""/guide/fine-tuning-csvs-for-fast-ingestion"", ""href"":""https://www.tinybird.co/guide/fine-tuning-csvs-for-fast-ingestion""}"
"2033-09-12 05:54:03","561e87b8-7dc4-410a-ae1d-6e04f1bc99fb","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""GB"", ""referrer"":""https://www.facebook.com"", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:54:03","c58de0b7-c495-4678-aa08-72b879e7bd94","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:54:03","f8815299-0ba0-4ba3-a687-7d4daa59e905","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.79 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"", ""locale"":""en-US"", ""referrer"":""https://www.kike.io"", ""pathname"":""/blog-posts/data-market-whitebox-replaces-4-data-stack-tools-with-tinybird"", ""href"":""https://www.tinybird.co/blog-posts/data-market-whitebox-replaces-4-data-stack-tools-with-tinybird""}"
"2033-09-12 05:54:03","11f85fe0-c890-4640-964c-bed80e880096","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/product"", ""href"":""https://www.tinybird.co/product""}"
"2033-09-12 05:54:03","c14faff5-e34a-4da2-a0b2-c7c06dc3b818","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.tinybird.co/why-tinybird"", ""pathname"":""/pricing"", ""href"":""https://www.tinybird.co/pricing""}"
"2033-09-12 05:54:03","14dd8b75-adc7-4aba-85c7-3c9887c457fd","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:103.0) Gecko/20100101 Firefox/103.0"", ""locale"":""en-US"", ""location"":""US"", ""referrer"":""https://www.google.com"", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:54:04","a70d1934-5e3d-4944-8a90-0465da2a2e38","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""GB"", ""referrer"":""https://www.facebook.com"", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
"2033-09-12 05:54:04","397c1847-09ff-402c-8124-6adc83fd4d20","page_hit","1","{ ""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"", ""locale"":""en-US"", ""location"":""GB"", ""referrer"":""https://www.facebook.com"", ""pathname"":""/"", ""href"":""https://www.tinybird.co""}"
